Year,Week,Club1,Club2,Att1,Mid1,Def1,Att2,Mid2,Def2,Diff1,Diff2,Goals1,Goals2
2019,24,RCD Mallorca,CD Alavés,69,70,67,76,77,76,-0.7391304347826086,-0.34782608695652173,1,0
2019,24,FC Barcelona,Getafe CF,87,86,85,79,75,78,1.173913043478261,0.6521739130434783,2,1
2019,24,Villarreal CF,Levante UD,78,79,78,77,76,75,0.391304347826087,-0.21739130434782608,2,1
2019,24,Granada CF,Real Valladolid,72,72,70,76,73,72,-0.13043478260869565,-0.2608695652173913,2,1
2019,24,Sevilla FC,Espanyol Barcelona,81,80,79,77,77,75,0.2608695652173913,-0.9130434782608695,2,2
2019,24,CD Leganés,Real Betis,74,75,74,79,80,80,-0.782608695652174,-0.21739130434782608,0,0
2019,24,Athletic Bilbao,CA Osasuna,80,80,78,72,72,70,0.17391304347826086,-0.08695652173913043,0,1
2019,24,Real Madrid,Celta Vigo,83,88,86,80,77,75,1.3043478260869565,-0.5652173913043478,2,2
2019,24,SD Eibar,Real Sociedad,79,77,76,79,77,76,-0.43478260869565216,0.34782608695652173,1,2
2019,25,Real Betis,RCD Mallorca,79,80,80,69,70,67,-0.20833333333333334,-0.6666666666666666,3,3
2019,25,Celta Vigo,CD Leganés,80,77,75,74,75,74,-0.5416666666666666,-0.75,1,0
2019,25,FC Barcelona,SD Eibar,87,86,85,79,77,76,1.1666666666666667,-0.4583333333333333,5,0
2019,25,Real Sociedad,Valencia CF,79,77,76,79,81,79,0.375,0.041666666666666664,3,0
2019,25,Levante UD,Real Madrid,77,76,75,83,88,86,-0.25,1.25,1,0
2019,25,CA Osasuna,Granada CF,72,72,70,72,72,70,-0.041666666666666664,-0.08333333333333333,0,3
2019,25,CD Alavés,Athletic Bilbao,76,77,76,80,80,78,-0.375,0.125,2,1
2019,25,Real Valladolid,Espanyol Barcelona,76,73,72,77,77,75,-0.2916666666666667,-0.875,2,1
2019,25,Getafe CF,Sevilla FC,79,75,78,81,80,79,0.5833333333333334,0.25,0,3
2019,25,Atlético Madrid,Villarreal CF,85,83,84,78,79,78,0.3333333333333333,0.4166666666666667,3,1
2019,26,Real Sociedad,Real Valladolid,79,77,76,76,73,72,0.48,-0.24,1,0
2019,26,SD Eibar,Levante UD,79,77,76,77,76,75,-0.64,-0.2,3,0
2019,26,Valencia CF,Real Betis,79,81,79,79,80,80,-0.08,-0.2,2,1
2019,26,CD Leganés,CD Alavés,74,75,74,76,77,76,-0.76,-0.32,1,1
2019,26,Granada CF,Celta Vigo,72,72,70,80,77,75,0.04,-0.48,0,0
2019,26,Sevilla FC,CA Osasuna,81,80,79,72,72,70,0.36,-0.16,3,2
2019,26,Athletic Bilbao,Villarreal CF,80,80,78,78,79,78,0.08,0.32,1,0
2019,26,Espanyol Barcelona,Atlético Madrid,77,77,75,85,83,84,-0.88,0.4,1,1
2019,26,RCD Mallorca,Getafe CF,69,70,67,79,75,78,-0.64,0.44,0,1
2019,26,Real Madrid,FC Barcelona,83,88,86,87,86,85,1.16,1.32,2,0
2019,27,CD Alavés,Valencia CF,76,77,76,79,81,79,-0.3076923076923077,-0.038461538461538464,1,1
2019,27,SD Eibar,RCD Mallorca,79,77,76,69,70,67,-0.5,-0.6538461538461539,1,2
2019,27,Atlético Madrid,Sevilla FC,85,83,84,81,80,79,0.38461538461538464,0.38461538461538464,2,2
2019,27,FC Barcelona,Real Sociedad,87,86,85,79,77,76,1.1923076923076923,0.5,1,0
2019,27,Getafe CF,Celta Vigo,79,75,78,80,77,75,0.46153846153846156,-0.46153846153846156,0,0
2019,27,CA Osasuna,Espanyol Barcelona,72,72,70,77,77,75,-0.19230769230769232,-0.8461538461538461,1,0
2019,27,Real Valladolid,Athletic Bilbao,76,73,72,80,80,78,-0.2692307692307692,0.11538461538461539,1,4
2019,27,Levante UD,Granada CF,77,76,75,72,72,70,-0.3076923076923077,0.038461538461538464,1,1
2019,27,Villarreal CF,CD Leganés,78,79,78,74,75,74,0.2692307692307692,-0.7307692307692307,1,2
2019,27,Real Betis,Real Madrid,79,80,80,83,88,86,-0.23076923076923078,1.1923076923076923,2,1
2019,28,Sevilla FC,Real Betis,81,80,79,79,80,80,0.37037037037037035,-0.18518518518518517,2,0
2019,28,Granada CF,Getafe CF,72,72,70,79,75,78,0.037037037037037035,0.4444444444444444,2,1
2019,28,Valencia CF,Levante UD,79,81,79,77,76,75,-0.037037037037037035,-0.2962962962962963,1,1
2019,28,Espanyol Barcelona,CD Alavés,77,77,75,76,77,76,-0.8518518518518519,-0.2962962962962963,2,0
2019,28,Celta Vigo,Villarreal CF,80,77,75,78,79,78,-0.4444444444444444,0.2222222222222222,0,1
2019,28,CD Leganés,Real Valladolid,74,75,74,76,73,72,-0.6666666666666666,-0.37037037037037035,1,2
2019,28,RCD Mallorca,FC Barcelona,69,70,67,87,86,85,-0.5925925925925926,1.1851851851851851,0,4
2019,28,Athletic Bilbao,Atlético Madrid,80,80,78,85,83,84,0.2222222222222222,0.37037037037037035,1,1
2019,28,Real Madrid,SD Eibar,83,88,86,79,77,76,1.1111111111111112,-0.5185185185185185,3,1
2019,28,Real Sociedad,CA Osasuna,79,77,76,72,72,70,0.4444444444444444,-0.14814814814814814,1,1
2019,29,Levante UD,Sevilla FC,77,76,75,81,80,79,-0.2857142857142857,0.42857142857142855,1,1
2019,29,Real Betis,Granada CF,79,80,80,72,72,70,-0.25,0.07142857142857142,2,2
2019,29,Getafe CF,Espanyol Barcelona,79,75,78,77,77,75,0.39285714285714285,-0.75,0,0
2019,29,Villarreal CF,RCD Mallorca,78,79,78,69,70,67,0.25,-0.7142857142857143,1,0
2019,29,FC Barcelona,CD Leganés,87,86,85,74,75,74,1.2857142857142858,-0.6785714285714286,2,0
2019,29,SD Eibar,Athletic Bilbao,79,77,76,80,80,78,-0.5714285714285714,0.21428571428571427,2,2
2019,29,Real Valladolid,Celta Vigo,76,73,72,80,77,75,-0.32142857142857145,-0.4642857142857143,0,0
2019,29,CA Osasuna,Atlético Madrid,72,72,70,85,83,84,-0.14285714285714285,0.35714285714285715,0,5
2019,29,CD Alavés,Real Sociedad,76,77,76,79,77,76,-0.35714285714285715,0.42857142857142855,2,0
2019,29,Real Madrid,Valencia CF,83,88,86,79,81,79,1.1428571428571428,-0.03571428571428571,3,0
2019,30,Granada CF,Villarreal CF,72,72,70,78,79,78,0.06896551724137931,0.27586206896551724,0,1
2019,30,RCD Mallorca,CD Leganés,69,70,67,74,75,74,-0.7241379310344828,-0.7241379310344828,1,1
2019,30,Sevilla FC,FC Barcelona,81,80,79,87,86,85,0.41379310344827586,1.3103448275862069,0,0
2019,30,Espanyol Barcelona,Levante UD,77,77,75,77,76,75,-0.7241379310344828,-0.27586206896551724,1,3
2019,30,Athletic Bilbao,Real Betis,80,80,78,79,80,80,0.20689655172413793,-0.2413793103448276,1,0
2019,30,Getafe CF,SD Eibar,79,75,78,79,77,76,0.3793103448275862,-0.5517241379310345,1,1
2019,30,Atlético Madrid,Real Valladolid,85,83,84,76,73,72,0.5172413793103449,-0.3103448275862069,1,0
2019,30,Celta Vigo,CD Alavés,80,77,75,76,77,76,-0.4482758620689655,-0.27586206896551724,6,0
2019,30,Valencia CF,CA Osasuna,79,81,79,72,72,70,-0.13793103448275862,-0.3103448275862069,2,0
2019,30,Real Sociedad,Real Madrid,79,77,76,83,88,86,0.3448275862068966,1.206896551724138,1,2
2019,31,Villarreal CF,Sevilla FC,78,79,78,81,80,79,0.3,0.4,2,2
2019,31,CD Leganés,Granada CF,74,75,74,72,72,70,-0.7,0.03333333333333333,0,0
2019,31,Levante UD,Atlético Madrid,77,76,75,85,83,84,-0.2,0.5333333333333333,0,1
2019,31,Real Valladolid,Getafe CF,76,73,72,79,75,78,-0.3333333333333333,0.36666666666666664,1,1
2019,31,FC Barcelona,Athletic Bilbao,87,86,85,80,80,78,1.2666666666666666,0.23333333333333334,1,0
2019,31,CD Alavés,CA Osasuna,76,77,76,72,72,70,-0.4666666666666667,-0.36666666666666664,0,1
2019,31,Real Sociedad,Celta Vigo,79,77,76,80,77,75,0.3,-0.23333333333333334,0,1
2019,31,Real Madrid,RCD Mallorca,83,88,86,69,70,67,1.2,-0.7,2,0
2019,31,SD Eibar,Valencia CF,79,77,76,79,81,79,-0.5333333333333333,-0.06666666666666667,1,0
2019,31,Real Betis,Espanyol Barcelona,79,80,80,77,77,75,-0.26666666666666666,-0.7666666666666667,1,0
2019,32,Sevilla FC,Real Valladolid,81,80,79,76,73,72,0.3870967741935484,-0.3225806451612903,1,1
2019,32,Athletic Bilbao,RCD Mallorca,80,80,78,69,70,67,0.1935483870967742,-0.7419354838709677,3,1
2019,32,Celta Vigo,FC Barcelona,80,77,75,87,86,85,-0.1935483870967742,1.2580645161290323,2,2
2019,32,CA Osasuna,CD Leganés,72,72,70,74,75,74,-0.3225806451612903,-0.6774193548387096,2,1
2019,32,Atlético Madrid,CD Alavés,85,83,84,76,77,76,0.5483870967741935,-0.4838709677419355,2,1
2019,32,Levante UD,Real Betis,77,76,75,79,80,80,-0.22580645161290322,-0.22580645161290322,4,2
2019,32,Villarreal CF,Valencia CF,78,79,78,79,81,79,0.2903225806451613,-0.0967741935483871,2,0
2019,32,Granada CF,SD Eibar,72,72,70,79,77,76,0.03225806451612903,-0.4838709677419355,1,2
2019,32,Espanyol Barcelona,Real Madrid,77,77,75,83,88,86,-0.7741935483870968,1.2258064516129032,0,1
2019,32,Getafe CF,Real Sociedad,79,75,78,79,77,76,0.3548387096774194,0.25806451612903225,2,1
2019,33,RCD Mallorca,Celta Vigo,69,70,67,80,77,75,-0.78125,-0.1875,5,1
2019,33,CD Leganés,Sevilla FC,74,75,74,81,80,79,-0.6875,0.375,0,3
2019,33,FC Barcelona,Atlético Madrid,87,86,85,85,83,84,1.21875,0.5625,2,2
2019,33,CD Alavés,Granada CF,76,77,76,72,72,70,-0.5,0.0,0,2
2019,33,Valencia CF,Athletic Bilbao,79,81,79,80,80,78,-0.15625,0.25,0,2
2019,33,Real Betis,Villarreal CF,79,80,80,78,79,78,-0.28125,0.34375,0,2
2019,33,Real Valladolid,Levante UD,76,73,72,77,76,75,-0.3125,-0.15625,0,0
2019,33,SD Eibar,CA Osasuna,79,77,76,72,72,70,-0.4375,-0.28125,0,2
2019,33,Real Sociedad,Espanyol Barcelona,79,77,76,77,77,75,0.21875,-0.78125,2,1
2019,33,Real Madrid,Getafe CF,83,88,86,79,75,78,1.21875,0.375,1,0
2019,34,Atlético Madrid,RCD Mallorca,85,83,84,69,70,67,0.5454545454545454,-0.6363636363636364,3,0
2019,34,Celta Vigo,Real Betis,80,77,75,79,80,80,-0.30303030303030304,-0.3333333333333333,1,1
2019,34,Real Valladolid,CD Alavés,76,73,72,76,77,76,-0.30303030303030304,-0.5454545454545454,1,0
2019,34,Granada CF,Valencia CF,72,72,70,79,81,79,0.06060606060606061,-0.21212121212121213,2,2
2019,34,Athletic Bilbao,Real Madrid,80,80,78,83,88,86,0.30303030303030304,1.2121212121212122,0,1
2019,34,Espanyol Barcelona,CD Leganés,77,77,75,74,75,74,-0.7878787878787878,-0.7575757575757576,0,1
2019,34,CA Osasuna,Getafe CF,72,72,70,79,75,78,-0.21212121212121213,0.3333333333333333,0,0
2019,34,Villarreal CF,FC Barcelona,78,79,78,87,86,85,0.3939393939393939,1.1818181818181819,1,4
2019,34,Levante UD,Real Sociedad,77,76,75,79,77,76,-0.15151515151515152,0.24242424242424243,1,1
2019,34,Sevilla FC,SD Eibar,81,80,79,79,77,76,0.45454545454545453,-0.48484848484848486,1,0
2019,35,Valencia CF,Real Valladolid,79,81,79,76,73,72,-0.20588235294117646,-0.2647058823529412,2,1
2019,35,Celta Vigo,Atlético Madrid,80,77,75,85,83,84,-0.29411764705882354,0.6176470588235294,1,1
2019,35,Real Betis,CA Osasuna,79,80,80,72,72,70,-0.3235294117647059,-0.20588235294117646,3,0
2019,35,Getafe CF,Villarreal CF,79,75,78,78,79,78,0.3235294117647059,0.29411764705882354,1,3
2019,35,FC Barcelona,Espanyol Barcelona,87,86,85,77,77,75,1.2352941176470589,-0.7941176470588235,1,0
2019,35,SD Eibar,CD Leganés,79,77,76,74,75,74,-0.5,-0.7058823529411765,0,0
2019,35,RCD Mallorca,Levante UD,69,70,67,77,76,75,-0.7058823529411765,-0.14705882352941177,2,0
2019,35,Athletic Bilbao,Sevilla FC,80,80,78,81,80,79,0.2647058823529412,0.47058823529411764,1,2
2019,35,Real Sociedad,Granada CF,79,77,76,72,72,70,0.23529411764705882,0.058823529411764705,2,3
2019,35,Real Madrid,CD Alavés,83,88,86,76,77,76,1.2058823529411764,-0.5588235294117647,2,0
2019,36,CA Osasuna,Celta Vigo,72,72,70,80,77,75,-0.2857142857142857,-0.2857142857142857,2,1
2019,36,Real Valladolid,FC Barcelona,76,73,72,87,86,85,-0.2857142857142857,1.2285714285714286,0,1
2019,36,Atlético Madrid,Real Betis,85,83,84,79,80,80,0.6,-0.22857142857142856,1,0
2019,36,Espanyol Barcelona,SD Eibar,77,77,75,79,77,76,-0.8,-0.4857142857142857,0,2
2019,36,Levante UD,Athletic Bilbao,77,76,75,80,80,78,-0.2,0.22857142857142856,1,2
2019,36,CD Leganés,Valencia CF,74,75,74,79,81,79,-0.6857142857142857,-0.17142857142857143,1,0
2019,36,Sevilla FC,RCD Mallorca,81,80,79,69,70,67,0.4857142857142857,-0.6285714285714286,2,0
2019,36,CD Alavés,Getafe CF,76,77,76,79,75,78,-0.6,0.2571428571428571,0,0
2019,36,Villarreal CF,Real Sociedad,78,79,78,79,77,76,0.34285714285714286,0.2,1,2
2019,36,Granada CF,Real Madrid,72,72,70,83,88,86,0.08571428571428572,1.2285714285714286,1,2
2019,37,SD Eibar,Real Valladolid,79,77,76,76,73,72,-0.4166666666666667,-0.3055555555555556,3,1
2019,37,Athletic Bilbao,CD Leganés,80,80,78,74,75,74,0.25,-0.6388888888888888,0,2
2019,37,FC Barcelona,CA Osasuna,87,86,85,72,72,70,1.2222222222222223,-0.25,1,2
2019,37,Real Betis,CD Alavés,79,80,80,76,77,76,-0.25,-0.5833333333333334,1,2
2019,37,Celta Vigo,Levante UD,80,77,75,77,76,75,-0.3055555555555556,-0.2222222222222222,2,3
2019,37,Getafe CF,Atlético Madrid,79,75,78,85,83,84,0.25,0.6111111111111112,0,2
2019,37,RCD Mallorca,Granada CF,69,70,67,72,72,70,-0.6666666666666666,0.05555555555555555,1,2
2019,37,Real Madrid,Villarreal CF,83,88,86,78,79,78,1.2222222222222223,0.3055555555555556,2,1
2019,37,Real Sociedad,Sevilla FC,79,77,76,81,80,79,0.2222222222222222,0.5277777777777778,0,0
2019,37,Valencia CF,Espanyol Barcelona,79,81,79,77,77,75,-0.19444444444444445,-0.8333333333333334,1,0
2019,38,CD Alavés,FC Barcelona,76,77,76,87,86,85,-0.5405405405405406,1.162162162162162,0,5
2019,38,Villarreal CF,SD Eibar,78,79,78,79,77,76,0.2702702702702703,-0.35135135135135137,4,0
2019,38,Real Valladolid,Real Betis,76,73,72,79,80,80,-0.35135135135135137,-0.2702702702702703,2,0
2019,38,Atlético Madrid,Real Sociedad,85,83,84,79,77,76,0.6486486486486487,0.21621621621621623,1,1
2019,38,Espanyol Barcelona,Celta Vigo,77,77,75,80,77,75,-0.8378378378378378,-0.32432432432432434,0,0
2019,38,Granada CF,Athletic Bilbao,72,72,70,80,80,78,0.08108108108108109,0.1891891891891892,4,0
2019,38,CD Leganés,Real Madrid,74,75,74,83,88,86,-0.5675675675675675,1.2162162162162162,2,2
2019,38,Levante UD,Getafe CF,77,76,75,79,75,78,-0.1891891891891892,0.1891891891891892,1,0
2019,38,CA Osasuna,RCD Mallorca,72,72,70,69,70,67,-0.21621621621621623,-0.6756756756756757,2,2
2019,38,Sevilla FC,Valencia CF,81,80,79,79,81,79,0.5135135135135135,-0.16216216216216217,1,0
2016,2,Real Betis,Deportivo La Coruña,77,75,75,79,74,74,-4.0,1.0,0,0
2016,2,Espanyol Barcelona,Málaga CF,76,75,74,75,76,75,-2.0,0.0,2,2
2016,2,CA Osasuna,Real Sociedad,67,68,68,77,77,76,0.0,-3.0,0,2
2016,2,SD Eibar,Valencia CF,74,73,72,79,80,79,-1.0,-2.0,1,0
2016,2,Real Madrid,Celta Vigo,86,86,83,77,76,76,3.0,-1.0,2,1
2016,2,CD Leganés,Atlético Madrid,67,69,68,81,80,81,1.0,0.0,0,0
2016,2,UD Las Palmas,Granada CF,73,71,70,73,73,74,2.0,0.0,5,1
2016,2,CD Alavés,Sporting Gijón,69,67,69,73,74,73,0.0,1.0,0,0
2016,2,Athletic Bilbao,FC Barcelona,78,78,78,91,85,82,-1.0,4.0,0,1
2016,2,Villarreal CF,Sevilla FC,79,79,79,79,80,80,0.0,2.0,0,0
2016,3,Real Sociedad,Espanyol Barcelona,77,77,76,76,75,74,-0.5,-1.0,1,1
2016,3,Celta Vigo,Atlético Madrid,77,76,76,81,80,81,-1.0,0.0,0,4
2016,3,Real Madrid,CA Osasuna,86,86,83,67,68,68,2.0,-1.0,5,2
2016,3,Málaga CF,Villarreal CF,75,76,75,79,79,79,0.0,0.0,0,2
2016,3,Sevilla FC,UD Las Palmas,79,80,80,73,71,70,1.0,3.0,2,1
2016,3,FC Barcelona,CD Alavés,91,85,82,69,67,69,2.5,0.0,1,2
2016,3,Sporting Gijón,CD Leganés,73,74,73,67,69,68,0.5,0.5,2,1
2016,3,Valencia CF,Real Betis,79,80,79,77,75,75,-1.5,-2.0,2,3
2016,3,Granada CF,SD Eibar,73,73,74,74,73,72,-2.0,0.0,1,2
2016,3,Deportivo La Coruña,Athletic Bilbao,79,74,74,78,78,78,0.5,-1.0,0,1
2016,4,Real Betis,Granada CF,77,75,75,73,73,74,-1.0,-1.6666666666666667,2,2
2016,4,CD Leganés,FC Barcelona,67,69,68,91,85,82,0.0,1.3333333333333333,1,5
2016,4,Atlético Madrid,Sporting Gijón,81,80,81,73,74,73,1.3333333333333333,0.6666666666666666,5,0
2016,4,SD Eibar,Sevilla FC,74,73,72,79,80,80,0.3333333333333333,1.0,1,1
2016,4,UD Las Palmas,Málaga CF,73,71,70,75,76,75,1.6666666666666667,-0.6666666666666666,1,0
2016,4,CA Osasuna,Celta Vigo,67,68,68,77,76,76,-1.6666666666666667,-2.0,0,0
2016,4,Athletic Bilbao,Valencia CF,78,78,78,79,80,79,-0.3333333333333333,-1.3333333333333333,2,1
2016,4,Villarreal CF,Real Sociedad,79,79,79,77,77,76,0.6666666666666666,-0.3333333333333333,2,1
2016,4,Espanyol Barcelona,Real Madrid,76,75,74,86,86,83,-0.6666666666666666,2.3333333333333335,0,2
2016,4,CD Alavés,Deportivo La Coruña,69,67,69,79,74,74,0.3333333333333333,0.0,0,0
2016,5,Málaga CF,SD Eibar,75,76,75,74,73,72,-0.75,0.25,2,1
2016,5,Sevilla FC,Real Betis,79,80,80,77,75,75,0.75,-0.75,1,0
2016,5,Real Madrid,Villarreal CF,86,86,83,79,79,79,2.25,0.75,1,1
2016,5,Celta Vigo,Sporting Gijón,77,76,76,73,74,73,-1.5,-0.75,2,1
2016,5,Real Sociedad,UD Las Palmas,77,77,76,73,71,70,-0.5,1.5,4,1
2016,5,Granada CF,Athletic Bilbao,73,73,74,78,78,78,-1.25,0.0,1,2
2016,5,FC Barcelona,Atlético Madrid,91,85,82,81,80,81,2.0,2.25,1,1
2016,5,CA Osasuna,Espanyol Barcelona,67,68,68,76,75,74,-1.25,-1.0,1,2
2016,5,Deportivo La Coruña,CD Leganés,79,74,74,67,69,68,0.0,-1.0,1,2
2016,5,Valencia CF,CD Alavés,79,80,79,69,67,69,-1.25,0.25,2,1
2016,6,Real Betis,Málaga CF,77,75,75,75,76,75,-0.8,-0.4,1,0
2016,6,SD Eibar,Real Sociedad,74,73,72,77,77,76,0.0,0.2,2,0
2016,6,Sporting Gijón,FC Barcelona,73,74,73,91,85,82,-0.8,1.6,0,5
2016,6,Athletic Bilbao,Sevilla FC,78,78,78,79,80,80,0.2,0.8,3,1
2016,6,UD Las Palmas,Real Madrid,73,71,70,86,86,83,0.6,1.8,2,2
2016,6,CD Leganés,Valencia CF,67,69,68,79,80,79,-0.6,-0.8,1,2
2016,6,Atlético Madrid,Deportivo La Coruña,81,80,81,79,74,74,1.8,-0.2,1,0
2016,6,Villarreal CF,CA Osasuna,79,79,79,67,68,68,0.6,-1.2,3,1
2016,6,Espanyol Barcelona,Celta Vigo,76,75,74,77,76,76,-0.6,-1.0,0,2
2016,6,CD Alavés,Granada CF,69,67,69,73,73,74,0.0,-1.2,3,1
2016,7,Real Sociedad,Real Betis,77,77,76,77,75,75,-0.16666666666666666,-0.5,1,0
2016,7,Granada CF,CD Leganés,73,73,74,67,69,68,-1.3333333333333333,-0.6666666666666666,0,1
2016,7,Sevilla FC,CD Alavés,79,80,80,69,67,69,0.3333333333333333,0.3333333333333333,2,1
2016,7,CA Osasuna,UD Las Palmas,67,68,68,73,71,70,-1.3333333333333333,0.5,2,2
2016,7,Deportivo La Coruña,Sporting Gijón,79,74,74,73,74,73,-0.3333333333333333,-1.5,2,1
2016,7,Valencia CF,Atlético Madrid,79,80,79,81,80,81,-0.5,1.6666666666666667,0,2
2016,7,Real Madrid,SD Eibar,86,86,83,74,73,72,1.5,0.3333333333333333,1,1
2016,7,Espanyol Barcelona,Villarreal CF,76,75,74,79,79,79,-0.8333333333333334,0.8333333333333334,0,0
2016,7,Málaga CF,Athletic Bilbao,75,76,75,78,78,78,-0.5,0.5,2,1
2016,7,Celta Vigo,FC Barcelona,77,76,76,91,85,82,-0.5,2.1666666666666665,4,3
2016,8,UD Las Palmas,Espanyol Barcelona,73,71,70,76,75,74,0.42857142857142855,-0.7142857142857143,0,0
2016,8,CD Leganés,Sevilla FC,67,69,68,79,80,80,-0.42857142857142855,0.42857142857142855,2,3
2016,8,FC Barcelona,Deportivo La Coruña,91,85,82,79,74,74,1.7142857142857142,-0.14285714285714285,4,0
2016,8,Atlético Madrid,Granada CF,81,80,81,73,73,74,1.7142857142857142,-1.2857142857142858,7,1
2016,8,Real Betis,Real Madrid,77,75,75,86,86,83,-0.5714285714285714,1.2857142857142858,1,6
2016,8,CD Alavés,Málaga CF,69,67,69,75,76,75,0.14285714285714285,-0.2857142857142857,1,1
2016,8,Athletic Bilbao,Real Sociedad,78,78,78,77,77,76,0.2857142857142857,0.0,3,2
2016,8,Sporting Gijón,Valencia CF,73,74,73,79,80,79,-1.4285714285714286,-0.7142857142857143,1,2
2016,8,Villarreal CF,Celta Vigo,79,79,79,77,76,76,0.7142857142857143,-0.2857142857142857,5,0
2016,8,SD Eibar,CA Osasuna,74,73,72,67,68,68,0.2857142857142857,-1.1428571428571428,2,3
2016,9,CA Osasuna,Real Betis,67,68,68,77,75,75,-0.875,-1.125,1,2
2016,9,Espanyol Barcelona,SD Eibar,76,75,74,74,73,72,-0.625,0.125,3,3
2016,9,Valencia CF,FC Barcelona,79,80,79,91,85,82,-0.5,2.0,2,3
2016,9,Real Sociedad,CD Alavés,77,77,76,69,67,69,-0.125,0.125,3,0
2016,9,Granada CF,Sporting Gijón,73,73,74,73,74,73,-1.875,-1.375,0,0
2016,9,Celta Vigo,Deportivo La Coruña,77,76,76,79,74,74,-0.875,-0.625,4,1
2016,9,Sevilla FC,Atlético Madrid,79,80,80,81,80,81,0.5,2.25,1,0
2016,9,Villarreal CF,UD Las Palmas,79,79,79,73,71,70,1.25,0.375,2,1
2016,9,Málaga CF,CD Leganés,75,76,75,67,69,68,-0.25,-0.5,4,0
2016,9,Real Madrid,Athletic Bilbao,86,86,83,78,78,78,1.75,0.375,2,1
2016,10,CD Leganés,Real Sociedad,67,69,68,77,77,76,-0.8888888888888888,0.2222222222222222,0,2
2016,10,Sporting Gijón,Sevilla FC,73,74,73,79,80,80,-1.2222222222222223,0.5555555555555556,1,1
2016,10,CD Alavés,Real Madrid,69,67,69,86,86,83,-0.2222222222222222,1.6666666666666667,1,4
2016,10,Atlético Madrid,Málaga CF,81,80,81,75,76,75,1.8888888888888888,0.2222222222222222,4,2
2016,10,FC Barcelona,Granada CF,91,85,82,73,73,74,1.8888888888888888,-1.6666666666666667,1,0
2016,10,SD Eibar,Villarreal CF,74,73,72,79,79,79,0.1111111111111111,1.2222222222222223,2,1
2016,10,Athletic Bilbao,CA Osasuna,78,78,78,67,68,68,0.2222222222222222,-0.8888888888888888,1,1
2016,10,Real Betis,Espanyol Barcelona,77,75,75,76,75,74,-0.8888888888888888,-0.5555555555555556,0,1
2016,10,UD Las Palmas,Celta Vigo,73,71,70,77,76,76,0.2222222222222222,-0.4444444444444444,3,3
2016,10,Deportivo La Coruña,Valencia CF,79,74,74,79,80,79,-0.8888888888888888,-0.5555555555555556,1,1
2016,11,Málaga CF,Sporting Gijón,75,76,75,73,74,73,0.0,-1.1,3,2
2016,11,Granada CF,Deportivo La Coruña,73,73,74,79,74,74,-1.6,-0.8,1,1
2016,11,Real Sociedad,Atlético Madrid,77,77,76,81,80,81,0.4,1.9,2,0
2016,11,CA Osasuna,CD Alavés,67,68,68,69,67,69,-0.8,-0.5,0,1
2016,11,UD Las Palmas,SD Eibar,73,71,70,74,73,72,0.2,0.2,1,0
2016,11,Real Madrid,CD Leganés,86,86,83,67,69,68,1.8,-1.0,3,0
2016,11,Espanyol Barcelona,Athletic Bilbao,76,75,74,78,78,78,-0.4,0.2,0,0
2016,11,Celta Vigo,Valencia CF,77,76,76,79,80,79,-0.4,-0.5,2,1
2016,11,Villarreal CF,Real Betis,79,79,79,77,75,75,1.0,-0.9,2,0
2016,11,Sevilla FC,FC Barcelona,79,80,80,91,85,82,0.5,1.8,1,2
2016,12,Real Betis,UD Las Palmas,77,75,75,73,71,70,-1.0,0.2727272727272727,2,0
2016,12,Deportivo La Coruña,Sevilla FC,79,74,74,79,80,80,-0.7272727272727273,0.36363636363636365,2,3
2016,12,FC Barcelona,Málaga CF,91,85,82,75,76,75,1.7272727272727273,0.09090909090909091,0,0
2016,12,SD Eibar,Celta Vigo,74,73,72,77,76,76,0.09090909090909091,-0.2727272727272727,1,0
2016,12,Atlético Madrid,Real Madrid,81,80,81,86,86,83,1.5454545454545454,1.9090909090909092,0,3
2016,12,CD Alavés,Espanyol Barcelona,69,67,69,76,75,74,-0.36363636363636365,-0.36363636363636365,0,1
2016,12,Valencia CF,Granada CF,79,80,79,73,73,74,-0.5454545454545454,-1.4545454545454546,1,1
2016,12,Sporting Gijón,Real Sociedad,73,74,73,77,77,76,-1.0909090909090908,0.5454545454545454,1,3
2016,12,Athletic Bilbao,Villarreal CF,78,78,78,79,79,79,0.18181818181818182,1.0909090909090908,1,0
2016,12,CD Leganés,CA Osasuna,67,69,68,67,68,68,-1.1818181818181819,-0.8181818181818182,2,0
2016,13,SD Eibar,Real Betis,74,73,72,77,75,75,0.16666666666666666,-0.75,3,1
2016,13,Málaga CF,Deportivo La Coruña,75,76,75,79,74,74,0.08333333333333333,-0.75,4,3
2016,13,Real Madrid,Sporting Gijón,86,86,83,73,74,73,2.0,-1.1666666666666667,2,1
2016,13,Espanyol Barcelona,CD Leganés,76,75,74,67,69,68,-0.25,-0.9166666666666666,3,0
2016,13,Sevilla FC,Valencia CF,79,80,80,79,80,79,0.4166666666666667,-0.5,2,1
2016,13,Villarreal CF,CD Alavés,79,79,79,69,67,69,0.9166666666666666,-0.4166666666666667,0,2
2016,13,CA Osasuna,Atlético Madrid,67,68,68,81,80,81,-0.9166666666666666,1.1666666666666667,0,3
2016,13,Celta Vigo,Granada CF,77,76,76,73,73,74,-0.3333333333333333,-1.3333333333333333,3,1
2016,13,Real Sociedad,FC Barcelona,77,77,76,91,85,82,0.6666666666666666,1.5833333333333333,1,1
